hpoID,class,type,content,system,round,answer
CHEBI:136849,related,direct,a 3-oxo-Delta4-steroid group,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:136859,related,direct,pro-agents,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:136859,related,direct,proagent,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:136859,related,direct,proagents,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:136889,related,direct,5beta steroids,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:136889,related,direct,5beta-steroid,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:136889,related,direct,5beta-steroids,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:137682,related,direct,methylhistidines,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:137982,related,direct,a tertiary amine,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:137982,related,direct,tertiary amine(1+),Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:137982,related,direct,tertiary ammonium ions,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:138103,related,direct,inorganic acids,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:138103,related,direct,mineral acid,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:138103,related,direct,mineral acids,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:138130,related,direct,a Delta(7)-sterol,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:138141,related,direct,a 17alpha-hydroxy-C21-steroid,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:13850,exact,direct,apoprotein,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:13850,related,direct,apoproteins,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:138675,related,direct,gas molecular entities,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:138675,related,direct,gaseous molecular entities,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:138675,related,direct,gaseous molecular entity,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139120,related,direct,a carotenoid beta-end derivative,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:13941,exact,direct,carbamate,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:13941,related,direct,Carbamat,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:13941,related,direct,Karbamat,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:13941,related,direct,carbamate ion,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:13941,related,direct,"carbamic acid, ion(1-)",Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139588,related,direct,alpha-hydroxy ketones,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139588,related,direct,alpha-hydroxy-ketone,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139588,related,direct,alpha-hydroxy-ketones,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139588,related,direct,alpha-hydroxyketone,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139588,related,direct,alpha-hydroxyketones,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139589,related,direct,retinoate,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139589,related,direct,retinoates,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139589,related,direct,retinoid anions,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139589,related,direct,retinoid carboxylate anion,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139589,related,direct,retinoid carboxylate anions,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139589,related,direct,retinoid carboxylic acid anion,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139589,related,direct,retinoid carboxylic acid anions,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139590,related,direct,primary alpha-hydroxy ketones,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139590,related,direct,primary alpha-hydroxy-ketone,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139590,related,direct,primary alpha-hydroxy-ketones,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139590,related,direct,primary alpha-hydroxyketone,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139590,related,direct,primary alpha-hydroxyketones,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139592,related,direct,tertiary alpha-hydroxy ketones,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139592,related,direct,tertiary alpha-hydroxy-ketone,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139592,related,direct,tertiary alpha-hydroxy-ketones,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139592,related,direct,tertiary alpha-hydroxyketone,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:139592,related,direct,tertiary alpha-hydroxyketones,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:140325,related,direct,secondary carboxamides,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:140785,related,direct,an R-cob(III)alamin,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142355,related,direct,a purine D-ribonucleoside,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142533,exact,direct,->4)-alpha-D-galactopyranosyl-(1->4)-beta-D-galactopyranosylp-(1->4)-beta-D-glucopyranosyl,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142533,related,direct,->4)-alpha-D-Gal-(1->4)-beta-D-Gal-(1->4)-beta-D-Glc-yl,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142533,related,direct,->4)-alpha-D-Gal-(1->4)-beta-D-Gal-(1->4)-beta-D-Glc-yl group,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142533,related,direct,->4)-alpha-D-galactosyl-(1->4)-beta-D-galactosylp-(1->4)-beta-D-glucosyl,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142567,exact,direct,alpha-D-galactopyranosyl-(1->4)-beta-D-galactopyranosyl-(1->4)-beta-D-glucopyranosyl,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142567,related,direct,Gala1-4Galb1-4Glcb-yl,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142567,related,direct,Galalpha1-4Galbeta1-4Glcbeta-R,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142567,related,direct,Galalpha1-4Galbeta1-4Glcbeta-yl,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142567,related,direct,alpha-D-Gal-(1->4)-beta-D-Gal-(1->4)-D-Glc-yl,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142567,related,direct,alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142590,exact,direct,3-azaniumyl-2-methylpropanoate,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142590,related,direct,3-aminoisobutanoate,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142590,related,direct,3-ammonio-2-methylpropanoate,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142767,exact,direct,"5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranonosyl-(2->3)-beta-D-galactopyranosyl-(1->4)-beta-D-glucopyranosyl",Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142767,related,direct,3'-sialyllactosyl,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142767,related,direct,Neu5Acalpha2-3Galbeta1-4Glcbeta-yl,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142767,related,direct,alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:142767,related,direct,alpha-Neu5Ac-(2->3)-beta-D-Galp-(1->4)-beta-D-Glcp-yl,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:14321,exact,direct,glutamate(1-),Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:14321,exact,direct,hydrogen glutamate,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:14321,related,direct,2-ammoniopentanedioate,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:14321,related,direct,glutamate,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:14321,related,direct,glutamic acid monoanion,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:144637,exact,direct,4-hydroxy-D-proline,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:144637,related,direct,(2R)-4-hydroxypyrrolidine-2-carboxylic acid,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:144637,related,direct,4-OH-D-Pro,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:144637,related,direct,4-hydroxy-D-Pro,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:144829,related,direct,tumour antigens,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:146306,related,direct,partially defined glycan,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:146306,related,direct,partially defined glycans,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:146306,related,direct,partially-defined glycans,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:146500,exact,direct,2-acetamido-2-deoxy-3-O-D-galactopyranosyl-D-galactopyranose,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:146500,exact,direct,Gal(?1-3)GalNAc,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:146500,related,direct,D-galacto-hexopyranosyl-(1->3)-2-acetamido-2-deoxy-D-galacto-hexopyranose,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:146500,related,direct,"N-[(3R,4R,5R,6R)-2,5-dihydroxy-6-(hydroxymethyl)-4-[(3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]acetamide",Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:146500,related,direct,"WURCS=2.0/2,2,1/[a2112h-1x_1-5_2*NCC/3=O][a2112h-1x_1-5]/1-2/a3-b1",Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:149498,related,direct,"a (7Z,10Z,13Z,16Z)-docosatetraenoyl derivative",Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:149498,related,direct,adrenoyl derivative,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15138,exact,direct,sulfanediide,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15138,exact,direct,sulfide(2-),Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15138,related,direct,S(2-),Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15138,related,direct,Sulfide,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15138,related,direct,sulphide,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:151472,exact,direct,"5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranonosyl-(2->3)-beta-D-galactopyranosyl-(1->4)-D-glucopyranose",Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:151472,related,direct,3'-SL,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:151472,related,direct,3'-sialyllactose,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:151472,related,direct,"5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranosylonic acid-(2->3)-beta-D-galacto-hexopyranosyl-(1->4)-D-gluco-hexopyranose",Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:151472,related,direct,NeuAc(a2-3)Gal(b1-4)Glc,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:151472,related,direct,"WURCS=2.0/3,3,2/[a2122h-1x_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3/a4-b1_b3-c2",Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:151472,related,direct,alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-D-glucose,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:151472,related,direct,alpha-Neu5Ac-(2->3)-beta-D-Galp-(1->4)-D-Glc,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:151472,related,direct,alpha-Neu5Ac-(2->3)-beta-Gal-(1->4)-Glc,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15318,exact,direct,xanthine,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15318,related,direct,"2,6-dioxopurine",Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15318,related,direct,"2,6-dioxopurines",Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15318,related,direct,xanthines,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15339,exact,direct,Acceptor,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15339,related,direct,A,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15339,related,direct,Akzeptor,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15339,related,direct,Hydrogen-acceptor,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15339,related,direct,Oxidized donor,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15339,related,direct,accepteur,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15356,exact,direct,Cysteine,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15356,exact,direct,cysteine,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15356,related,direct,2-Amino-3-mercaptopropionic acid,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15356,related,direct,2-amino-3-mercaptopropanoic acid,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15356,related,direct,2-amino-3-sulfanylpropanoic acid,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15356,related,direct,C,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15356,related,direct,Cys,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15356,related,direct,Cystein,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15356,related,direct,Hcys,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15356,related,direct,Zystein,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15356,related,direct,cisteina,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15361,exact,direct,2-oxopropanoate,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15361,exact,direct,pyruvate,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15361,related,direct,2-oxopropanoate,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15361,related,direct,"2-oxopropanoic acid, ion(1-)",Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15366,exact,direct,ACETIC ACID,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15366,exact,direct,Acetic acid,Qwen-UMLS-7B-Instruct,-1,undefined
CHEBI:15366,exact,direct,acetic acid,Qwen-UMLS-7B-Instruct,-1,undefined
